Product Name;Product ID;Category;Sub-Category;Sales
GBC VeloBind Cover Sets;OFF-BI-10002353;Office Supplies;Binders;30.88
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;OFF-AP-10001564;Office Supplies;Appliances;465.16
Strathmore Photo Mount Cards;OFF-PA-10003673;Office Supplies;Paper;27.12
Coloredge Poster Frame;FUR-FU-10003347;Furniture;Furnishings;113.6
Xerox 1993;OFF-PA-10001934;Office Supplies;Paper;12.96
Satellite Sectional Post Binders;OFF-BI-10000632;Office Supplies;Binders;69.456
Newell 32;OFF-AR-10003190;Office Supplies;Art;8.64
Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;TEC-MA-10000904;Technology;Machines;341.991
Eldon 200 Class Desk Accessories, Smoke;FUR-FU-10000771;Furniture;Furnishings;43.96
Staple envelope;OFF-EN-10001990;Office Supplies;Envelopes;39.76
DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;FUR-FU-10002445;Furniture;Furnishings;66.36
GBC Durable Plastic Covers;OFF-BI-10003638;Office Supplies;Binders;92.88
Eldon 500 Class Desk Accessories;FUR-FU-10004864;Furniture;Furnishings;24.14
HON 5400 Series Task Chairs for Big and Tall;FUR-CH-10002024;Furniture;Chairs;4.416.174
SANFORD Major Accent Highlighters;OFF-AR-10002445;Office Supplies;Art;49.56
Sensible Storage WireTech Storage Systems;OFF-ST-10001370;Office Supplies;Storage;354.9
Avery 495;OFF-LA-10000305;Office Supplies;Labels;15.12
O'Sullivan 4-Shelf Bookcase in Odessa Pine;FUR-BO-10001972;Furniture;Bookcases;302.45
Eldon Shelf Savers Cubes and Bins;OFF-ST-10002486;Office Supplies;Storage;44.672
Logitech Wireless Anywhere Mouse MX for PC and Mac;TEC-AC-10001874;Technology;Accessories;119.98
LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH;TEC-AC-10003870;Technology;Accessories;989.97
Avery 484;OFF-LA-10002473;Office Supplies;Labels;9.216
Xerox 1991;OFF-PA-10003790;Office Supplies;Paper;68.52
Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;OFF-AP-10002684;Office Supplies;Appliances;364.74
DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;FUR-FU-10001037;Furniture;Furnishings;47.4
Eldon Simplefile Box Office;OFF-ST-10000876;Office Supplies;Storage;49.76
Newell 333;OFF-AR-10003732;Office Supplies;Art;5.56
Xerox 1915;OFF-PA-10000994;Office Supplies;Paper;629.1
Newell 343;OFF-AR-10000940;Office Supplies;Art;14.7
Xerox 217;OFF-PA-10004888;Office Supplies;Paper;45.36
VTech DS6151;TEC-PH-10000441;Technology;Phones;125.99
Sanford EarthWrite Recycled Pencils, Medium Soft, #2;OFF-AR-10001231;Office Supplies;Art;14.7
LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;TEC-PH-10003988;Technology;Phones;32.7
#6 3/4 Gummed Flap White Envelopes;OFF-EN-10003068;Office Supplies;Envelopes;31.68
Boston 1799 Powerhouse Electric Pencil Sharpener;OFF-AR-10004260;Office Supplies;Art;181.86
Office Star Flex Back Scooter Chair with White Frame;FUR-CH-10001973;Furniture;Chairs;155.372
Recycled Easel Ring Binders;OFF-BI-10002824;Office Supplies;Binders;13.428
Acco Perma 3000 Stacking Storage Drawers;OFF-ST-10004950;Office Supplies;Storage;67.136
Xerox 1882;OFF-PA-10004039;Office Supplies;Paper;89.568
Electrix Fluorescent Magnifier Lamps & Weighted Base;FUR-FU-10003374;Furniture;Furnishings;315.776
Sauder Forest Hills Library with Doors, Woodland Oak Finish;FUR-BO-10001918;Furniture;Bookcases;273.666
Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;OFF-AP-10002287;Office Supplies;Appliances;17.48
Martin-Yale Premier Letter Opener;OFF-SU-10004498;Office Supplies;Supplies;20.608
Presstex Flexible Ring Binders;OFF-BI-10002557;Office Supplies;Binders;4.095
Panasonic KX TS3282W Corded phone;TEC-PH-10004908;Technology;Phones;339.96
Eldon Stackable Tray, Side-Load, Legal, Smoke;FUR-FU-10000794;Furniture;Furnishings;63.98
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;TEC-AC-10004171;Technology;Accessories;799.92
Griffin GC36547 PowerJolt SE Lightning Charger;TEC-PH-10002070;Technology;Phones;35.984
Logitech G35 7.1-Channel Surround Sound Headset;TEC-AC-10003095;Technology;Accessories;389.97
ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive;TEC-AC-10003832;Technology;Accessories;185.528
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;OFF-BI-10003527;Office Supplies;Binders;2541.98
Swingline SM12-08 MicroCut Jam Free Shredder;TEC-MA-10001148;Technology;Machines;599.985
Wilson Jones Standard D-Ring Binders;OFF-BI-10002432;Office Supplies;Binders;3.036
BIC Brite Liner Highlighters, Chisel Tip;OFF-AR-10001374;Office Supplies;Art;25.92
Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;FUR-FU-10000723;Furniture;Furnishings;66.112
Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;TEC-AC-10003614;Technology;Accessories;46.36
ImationÂ 30456 USBÂ Flash DriveÂ 8GB;TEC-AC-10004877;Technology;Accessories;6.9
"Executive Impressions 13"" Clairmont Wall Clock";FUR-FU-10004270;Furniture;Furnishings;57.69
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;TEC-MA-10002210;Technology;Machines;559.71
File Shuttle II and Handi-File, Black;OFF-ST-10000675;Office Supplies;Storage;305.01
GBC Wire Binding Strips;OFF-BI-10004781;Office Supplies;Binders;50.784
Avery 512;OFF-LA-10004689;Office Supplies;Labels;26.01
Okidata C610n Printer;TEC-MA-10001856;Technology;Machines;649
DAX Cubicle Frames, 8-1/2 x 11;FUR-FU-10000719;Furniture;Furnishings;59.99
DAX Metal Frame, Desktop, Stepped-Edge;FUR-FU-10003849;Furniture;Furnishings;20.24
Boston Home & Office Model 2000 Electric Pencil Sharpeners;OFF-AR-10001725;Office Supplies;Art;37.84
OIC Thumb-Tacks;OFF-FA-10000840;Office Supplies;Fasteners;5.472
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;OFF-ST-10000943;Office Supplies;Storage;77.24
BPI Conference Tables;FUR-TA-10002533;Furniture;Tables;292.1
Dana Swing-Arm Lamps;FUR-FU-10001546;Furniture;Furnishings;8.544
Hon 4-Shelf Metal Bookcases;FUR-BO-10003546;Furniture;Bookcases;424.116
Wilson Jones Turn Tabs Binder Tool for Ring Binders;OFF-BI-10004728;Office Supplies;Binders;2.892
Fellowes Stor/Drawer Steel Plus Storage Drawers;OFF-ST-10000025;Office Supplies;Storage;381.72
Global Value Steno Chair, Gray;FUR-CH-10003817;Furniture;Chairs;97.184
Xerox 213;OFF-PA-10000289;Office Supplies;Paper;10.368
Bush Advantage Collection Racetrack Conference Table;FUR-TA-10001889;Furniture;Tables;890.841
KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige;TEC-AC-10002305;Technology;Accessories;72
Harbour Creations 67200 Series Stacking Chairs;FUR-CH-10004875;Furniture;Chairs;113.888
Strathmore #10 Envelopes, Ultimate White;OFF-EN-10001434;Office Supplies;Envelopes;158.13
Plymouth Boxed Rubber Bands by Plymouth;OFF-FA-10004395;Office Supplies;Fasteners;14.13
GBC Binding covers;OFF-BI-10004632;Office Supplies;Binders;64.75
Zipper Ring Binder Pockets;OFF-BI-10000145;Office Supplies;Binders;1.872
Clear Mylar Reinforcing Strips;OFF-BI-10002498;Office Supplies;Binders;11.214
Avery Hi-Liter Smear-Safe Highlighters;OFF-AR-10001761;Office Supplies;Art;37.376
Wilson Electronics DB Pro Signal Booster;TEC-PH-10001817;Technology;Phones;286.4
Panasonic KP-4ABK Battery-Operated Pencil Sharpener;OFF-AR-10004456;Office Supplies;Art;43.92
Chromcraft Rectangular Conference Tables;FUR-TA-10001539;Furniture;Tables;142.182
Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;OFF-PA-10003205;Office Supplies;Paper;19.608
Avery Reinforcements for Hole-Punch Pages;OFF-BI-10002813;Office Supplies;Binders;4.158
Plantronics Calisto P620-M USB Wireless Speakerphone System;TEC-PH-10002310;Technology;Phones;979.95
DataProducts Ampli Magnifier Task Lamp, Black,;FUR-FU-10003623;Furniture;Furnishings;135.3
"""While you Were Out"" Message Book, One Form per Page";OFF-PA-10003424;Office Supplies;Paper;8.904
Hypercom P1300 Pinpad;TEC-AC-10004353;Technology;Accessories;100.8
Magnifier Swing Arm Lamp;FUR-FU-10001934;Furniture;Furnishings;41.96
Self-Adhesive Removable Labels;OFF-LA-10003766;Office Supplies;Labels;9.45
Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;OFF-AP-10004540;Office Supplies;Appliances;400.8
GBC VeloBinder Manual Binding System;OFF-BI-10001543;Office Supplies;Binders;28.792
Eldon Cleatmat Chair Mats for Medium Pile Carpets;FUR-FU-10004597;Furniture;Furnishings;111
Swingline SM12-08 MicroCut Jam Free Shredder;TEC-MA-10001148;Technology;Machines;1.279.968
Tennsco 6- and 18-Compartment Lockers;OFF-ST-10000078;Office Supplies;Storage;1856.19
DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;FUR-FU-10001037;Furniture;Furnishings;22.752
Cisco Small Business SPA 502G VoIP phone;TEC-PH-10001433;Technology;Phones;61.542
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";OFF-BI-10003007;Office Supplies;Binders;81.438
Executive Impressions Supervisor Wall Clock;FUR-FU-10001290;Furniture;Furnishings;67.36
"Executive Impressions 14"" Two-Color Numerals Wall Clock";FUR-FU-10000087;Furniture;Furnishings;54.528
Plantronics Savi W720 Multi-Device Wireless Headset System;TEC-AC-10002049;Technology;Accessories;843.9
Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;FUR-BO-10002613;Furniture;Bookcases;449.568
Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;OFF-ST-10004950;Office Supplies;Storage;15.51
Harbour Creations 67200 Series Stacking Chairs;FUR-CH-10004875;Furniture;Chairs;192.186
Newell 32;OFF-AR-10003190;Office Supplies;Art;5.76
Metal Folding Chairs, Beige, 4/Carton;FUR-CH-10000553;Furniture;Chairs;67.88
Avery 485;OFF-LA-10002762;Office Supplies;Labels;162.89
DAX Cubicle Frames, 8-1/2 x 11;FUR-FU-10000719;Furniture;Furnishings;25.71
Fellowes Bankers Box Stor/Drawer Steel Plus;OFF-ST-10000563;Office Supplies;Storage;191.88
BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;FUR-TA-10004289;Furniture;Tables;721.875
Motorola HK250 Universal Bluetooth Headset;TEC-PH-10003555;Technology;Phones;73.568
Stanley Bostitch Contemporary Electric Pencil Sharpeners;OFF-AR-10001958;Office Supplies;Art;13.584
Global Geo Office Task Chair, Gray;FUR-CH-10000225;Furniture;Chairs;64.784
3.6 Cubic Foot Counter Height Office Refrigerator;OFF-AP-10002534;Office Supplies;Appliances;176.772
GBC Instant Report Kit;OFF-BI-10000301;Office Supplies;Binders;38.82
Acco 3-Hole Punch;OFF-BI-10003460;Office Supplies;Binders;21.9
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;TEC-AC-10001772;Technology;Accessories;111.79
Geemarc AmpliPOWER60;TEC-PH-10003505;Technology;Phones;445.44
Avery 476;OFF-LA-10004484;Office Supplies;Labels;16.52
Xerox 1947;OFF-PA-10001593;Office Supplies;Paper;29.9
Fellowes Presentation Covers for Comb Binding Machines;OFF-BI-10004139;Office Supplies;Binders;116.4
Newell 310;OFF-AR-10001315;Office Supplies;Art;1.408
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";FUR-FU-10001488;Furniture;Furnishings;169.568
ClearSounds CSC500 Amplified Spirit Phone Corded phone;TEC-PH-10002170;Technology;Phones;251.964
Hon 5100 Series Wood Tables;FUR-TA-10004575;Furniture;Tables;523.764
Xerox 206;OFF-PA-10000809;Office Supplies;Paper;19.44
Global Geo Office Task Chair, Gray;FUR-CH-10000225;Furniture;Chairs;194.352
Aluminum Screw Posts;OFF-BI-10003707;Office Supplies;Binders;36.624
Wireless Extenders zBoost YX545 SOHO Signal Booster;TEC-PH-10004539;Technology;Phones;340.182
Translucent Push Pins by OIC;OFF-FA-10004076;Office Supplies;Fasteners;12.672
GBC Plasticlear Binding Covers;OFF-BI-10003166;Office Supplies;Binders;6.888
Tennsco Commercial Shelving;OFF-ST-10002301;Office Supplies;Storage;32.544
Situations Contoured Folding Chairs, 4/Set;FUR-CH-10002647;Furniture;Chairs;347.802
VariCap6 Expandable Binder;OFF-BI-10004654;Office Supplies;Binders;15.57
Avery 514;OFF-LA-10001175;Office Supplies;Labels;4.608
Digium D40 VoIP phone;TEC-PH-10001336;Technology;Phones;257.98
Eldon Fold 'N Roll Cart System;OFF-ST-10000760;Office Supplies;Storage;153.78
Tennsco Commercial Shelving;OFF-ST-10002301;Office Supplies;Storage;61.02
Acme Galleria Hot Forged Steel Scissors with Colored Handles;OFF-SU-10004884;Office Supplies;Supplies;110.11
Staples;OFF-FA-10003112;Office Supplies;Fasteners;7.89
GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;OFF-BI-10000069;Office Supplies;Binders;36.024
Stanley Bostitch Contemporary Electric Pencil Sharpeners;OFF-AR-10001958;Office Supplies;Art;54.336
Decoflex Hanging Personal Folder File, Blue;OFF-ST-10001321;Office Supplies;Storage;92.52
Newell 347;OFF-AR-10003504;Office Supplies;Art;10.272
Rogers Jumbo File, Granite;OFF-ST-10000419;Office Supplies;Storage;40.74
Avery 49;OFF-LA-10004559;Office Supplies;Labels;14.4
BlueLounge Milo Smartphone Stand, White/Metallic;TEC-PH-10001644;Technology;Phones;149.95
"Elite 5"" Scissors";OFF-SU-10004782;Office Supplies;Supplies;16.9
Things To Do Today Pad;OFF-PA-10002250;Office Supplies;Paper;17.61
Harmony Air Purifier;OFF-AP-10001394;Office Supplies;Appliances;378
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";OFF-PA-10001838;Office Supplies;Paper;17.64
Fellowes Mobile File Cart, Black;OFF-ST-10004340;Office Supplies;Storage;373.08
Electrix Architect's Clamp-On Swing Arm Lamp, Black;FUR-FU-10003664;Furniture;Furnishings;1336.44
Mediabridge Sport Armband iPhone 5s;TEC-PH-10004897;Technology;Phones;29.97
Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;FUR-CH-10000454;Furniture;Chairs;390.368
"Executive Impressions 13"" Chairman Wall Clock";FUR-FU-10004017;Furniture;Furnishings;101.52
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";OFF-PA-10000241;Office Supplies;Paper;74.352
"Adams ""While You Were Out"" Message Pads";OFF-PA-10003016;Office Supplies;Paper;15.7
Newell 34;OFF-AR-10001615;Office Supplies;Art;59.52
Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€;OFF-PA-10002713;Office Supplies;Paper;34.4
Bevis Oval Conference Table, Walnut;FUR-TA-10002958;Furniture;Tables;313.176
Hon 4070 Series Pagoda Round Back Stacking Chairs;FUR-CH-10003746;Furniture;Chairs;866.646
Eureka Sanitaire  Commercial Upright;OFF-AP-10003217;Office Supplies;Appliances;795.408
Xerox 1949;OFF-PA-10001526;Office Supplies;Paper;35.856
Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;TEC-AC-10002857;Technology;Accessories;23.84
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";FUR-FU-10003039;Furniture;Furnishings;43.13
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";OFF-PA-10002615;Office Supplies;Paper;30.87
"Acme 10"" Easy Grip Assistive Scissors";OFF-SU-10002573;Office Supplies;Supplies;70.12
Bush Andora Bookcase, Maple/Graphite Gray Finish;FUR-BO-10004015;Furniture;Bookcases;5.099.575
Dana Halogen Swing-Arm Architect Lamp;FUR-FU-10001979;Furniture;Furnishings;122.91
Novimex Fabric Task Chair;FUR-CH-10003833;Furniture;Chairs;97.568
Global Leather and Oak Executive Chair, Black;FUR-CH-10004495;Furniture;Chairs;722.352
Avery File Folder Labels;OFF-LA-10001613;Office Supplies;Labels;11.52
36X48 HARDFLOOR CHAIRMAT;FUR-FU-10003247;Furniture;Furnishings;167.84
Riverside Furniture Stanwyck Manor Table Series;FUR-TA-10004442;Furniture;Tables;172.11
Case Logic 2.4GHz Wireless Keyboard;TEC-AC-10001314;Technology;Accessories;99.98
LG G3;TEC-PH-10001619;Technology;Phones;156.792
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;TEC-AC-10002323;Technology;Accessories;35.36
Tensor Brushed Steel Torchiere Floor Lamp;FUR-FU-10000820;Furniture;Furnishings;13.592
SAFCO Arco Folding Chair;FUR-CH-10004287;Furniture;Chairs;386.68
Kensington Expert Mouse Optical USB Trackball for PC or Mac;TEC-AC-10000474;Technology;Accessories;379.96
Polycom CX600 IP Phone VoIP phone;TEC-PH-10001494;Technology;Phones;539.91
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";OFF-PA-10004996;Office Supplies;Paper;41.24
Ibico EB-19 Dual Function Manual Binding System;OFF-BI-10004318;Office Supplies;Binders;51.897
SAFCO Commercial Wire Shelving, Black;OFF-ST-10002574;Office Supplies;Storage;552.56
GBC VeloBind Cover Sets;OFF-BI-10002353;Office Supplies;Binders;23.16
Space Solutions Industrial Galvanized Steel Shelving.;OFF-ST-10003641;Office Supplies;Storage;126.08
Okidata MB491 Multifunction Printer;TEC-MA-10001148;Technology;Machines;449.1
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;OFF-AP-10000026;Office Supplies;Appliances;195.104
"Linden 10"" Round Wall Clock, Black";FUR-FU-10003878;Furniture;Furnishings;36.672
Global Value Mid-Back Manager's Chair, Gray;FUR-CH-10001146;Furniture;Chairs;85.246
Eldon Executive Woodline II Cherry Finish Desk Accessories;FUR-FU-10003919;Furniture;Furnishings;32.712
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";OFF-BI-10000605;Office Supplies;Binders;11.43
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";OFF-BI-10000309;Office Supplies;Binders;30.44
Xerox 1957;OFF-PA-10003349;Office Supplies;Paper;12.96
EcoTones Memo Sheets;OFF-PA-10003063;Office Supplies;Paper;16
Belkin 6 Outlet Metallic Surge Strip;OFF-AP-10003971;Office Supplies;Appliances;32.67
Super Bands, 12/Pack;OFF-FA-10004838;Office Supplies;Fasteners;4.464
Avery Hole Reinforcements;OFF-BI-10001097;Office Supplies;Binders;9.345
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";OFF-BI-10000605;Office Supplies;Binders;9.144
Tuff Stuff Recycled Round Ring Binders;OFF-BI-10003314;Office Supplies;Binders;23.136
Newell 334;OFF-AR-10002067;Office Supplies;Art;99.2
Pressboard Data Binders by Wilson Jones;OFF-BI-10001031;Office Supplies;Binders;21.36
Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;FUR-FU-10003832;Furniture;Furnishings;46.9
Acco Translucent Poly Ring Binders;OFF-BI-10000138;Office Supplies;Binders;18.72
Hon 2111 Invitation Series Straight Table;FUR-TA-10004607;Furniture;Tables;236.528
Avery 51;OFF-LA-10003148;Office Supplies;Labels;18.9
Xerox 195;OFF-PA-10001804;Office Supplies;Paper;10.688
Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;OFF-ST-10000036;Office Supplies;Storage;237.096
Xerox 2;OFF-PA-10001166;Office Supplies;Paper;5.184
Xerox 1893;OFF-PA-10001033;Office Supplies;Paper;65.584
Eldon Cleatmat Chair Mats for Medium Pile Carpets;FUR-FU-10004597;Furniture;Furnishings;22.2
Xerox 189;OFF-PA-10000418;Office Supplies;Paper;419.4
"Executive Impressions 14"" Contract Wall Clock";FUR-FU-10004090;Furniture;Furnishings;88.92
Newell Chalk Holder;OFF-AR-10000390;Office Supplies;Art;9.912
Global Wood Trimmed Manager's Task Chair, Khaki;FUR-CH-10003774;Furniture;Chairs;318.43
Wilson Jones â€œSnapâ€ Scratch Pad Binder Tool for Ring Binders;OFF-BI-10002412;Office Supplies;Binders;5.8
Polycom VoiceStation 500 ConferenceÂ phone;TEC-PH-10002415;Technology;Phones;1415.76
Geemarc AmpliPOWER60;TEC-PH-10003505;Technology;Phones;148.48
Avery 498;OFF-LA-10003663;Office Supplies;Labels;9.248
Tennsco 16-Compartment Lockers with Coat Rack;OFF-ST-10001780;Office Supplies;Storage;1.036.624
Konftel 250 ConferenceÂ phoneÂ - Charcoal black;TEC-PH-10002033;Technology;Phones;569.64
Cardinal EasyOpen D-Ring Binders;OFF-BI-10001036;Office Supplies;Binders;9.14
Tenex Antistatic Computer Chair Mats;FUR-FU-10001468;Furniture;Furnishings;1196.86
O'Sullivan 3-Shelf Heavy-Duty Bookcases;FUR-BO-10001519;Furniture;Bookcases;523.26
Canon PC-428 Personal Copier;TEC-CO-10001943;Technology;Copiers;639.968
Easy-staple paper;OFF-PA-10003127;Office Supplies;Paper;52.76
Microsoft Natural Keyboard Elite;TEC-AC-10002076;Technology;Accessories;538.92
"Eberhard Faber 3 1/2"" Golf Pencils";OFF-AR-10003338;Office Supplies;Art;14.88
Xerox 1900;OFF-PA-10004610;Office Supplies;Paper;34.24
Mini 13-1/2 Capacity Data Binder Rack, Pearl;OFF-ST-10001272;Office Supplies;Storage;261.74
Staple holder;OFF-AP-10001366;Office Supplies;Appliances;87.84
Dax Clear Box Frame;FUR-FU-10001424;Furniture;Furnishings;34.92
Easy-staple paper;OFF-PA-10000349;Office Supplies;Paper;14.94
Master Caster Door Stop, Large Neon Orange;FUR-FU-10002456;Furniture;Furnishings;14.56
Avery Hidden Tab Dividers for Binding Systems;OFF-BI-10002609;Office Supplies;Binders;3.576
Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;OFF-ST-10001522;Office Supplies;Storage;147.184
